#,Calculator,Iter,CheckName,Type,Inputs,Expected,Tolerance
5063,CircularWaveguide,62,CWG[62] GHz,presence,a_mm=5.83883; f_GHz=6.18613; er=1.76778,"""GHz""",—
5064,CircularWaveguide,63,CWG[63] GHz,presence,a_mm=16.6227; f_GHz=2.15134; er=3.82921,"""GHz""",—
5065,CircularWaveguide,64,CWG[64] GHz,presence,a_mm=13.0289; f_GHz=2.13441; er=2.28288,"""GHz""",—
5066,CircularWaveguide,65,CWG[65] GHz,presence,a_mm=15.9727; f_GHz=1.51641; er=1.81665,"""GHz""",—
5067,CircularWaveguide,66,CWG[66] GHz,presence,a_mm=8.57533; f_GHz=5.4196; er=1.62909,"""GHz""",—
5068,CircularWaveguide,67,CWG[67] GHz,presence,a_mm=43.9134; f_GHz=0.987814; er=2.50489,"""GHz""",—
5069,CircularWaveguide,68,CWG[68] GHz,presence,a_mm=12.9702; f_GHz=3.03366; er=3.42377,"""GHz""",—
5070,CircularWaveguide,69,CWG[69] GHz,presence,a_mm=44.2425; f_GHz=0.996691; er=2.97133,"""GHz""",—
5071,CircularWaveguide,70,CWG[70] GHz,presence,a_mm=6.65495; f_GHz=6.9197; er=1.48922,"""GHz""",—
5072,CircularWaveguide,71,CWG[71] GHz,presence,a_mm=19.6381; f_GHz=1.68874; er=2.90492,"""GHz""",—
5073,CircularWaveguide,72,CWG[72] GHz,presence,a_mm=41.6958; f_GHz=1.00077; er=3.39513,"""GHz""",—
5074,CircularWaveguide,73,CWG[73] GHz,presence,a_mm=39.1327; f_GHz=0.51407; er=2.31584,"""GHz""",—
5075,CircularWaveguide,74,CWG[74] GHz,presence,a_mm=38.4733; f_GHz=1.00966; er=2.81492,"""GHz""",—
5076,CircularWaveguide,75,CWG[75] GHz,presence,a_mm=45.7407; f_GHz=0.626901; er=1.90405,"""GHz""",—
5077,CircularWaveguide,76,CWG[76] GHz,presence,a_mm=13.3449; f_GHz=3.23497; er=2.40104,"""GHz""",—
5078,CircularWaveguide,77,CWG[77] GHz,presence,a_mm=18.1354; f_GHz=2.19247; er=2.47382,"""GHz""",—
5079,CircularWaveguide,78,CWG[78] GHz,presence,a_mm=16.1863; f_GHz=3.17467; er=2.45389,"""GHz""",—
5080,CircularWaveguide,79,CWG[79] GHz,presence,a_mm=36.0607; f_GHz=0.694267; er=3.11276,"""GHz""",—
5081,CircularWaveguide,80,CWG[80] GHz,presence,a_mm=40.6446; f_GHz=0.792639; er=2.48599,"""GHz""",—
5082,CircularWaveguide,81,CWG[81] GHz,presence,a_mm=22.4579; f_GHz=1.70047; er=3.59876,"""GHz""",—
5083,CircularWaveguide,82,CWG[82] GHz,presence,a_mm=47.5236; f_GHz=0.451179; er=2.30549,"""GHz""",—
5084,CircularWaveguide,83,CWG[83] GHz,presence,a_mm=36.5291; f_GHz=0.928138; er=3.84509,"""GHz""",—
5085,CircularWaveguide,84,CWG[84] GHz,presence,a_mm=38.1606; f_GHz=0.875825; er=1.39854,"""GHz""",—
5086,CircularWaveguide,85,CWG[85] GHz,presence,a_mm=26.0837; f_GHz=1.714; er=2.82957,"""GHz""",—
5087,CircularWaveguide,86,CWG[86] GHz,presence,a_mm=32.6376; f_GHz=0.614129; er=1.61547,"""GHz""",—
5088,CircularWaveguide,87,CWG[87] GHz,presence,a_mm=37.9573; f_GHz=0.878477; er=1.56597,"""GHz""",—
5089,CircularWaveguide,88,CWG[88] GHz,presence,a_mm=26.3715; f_GHz=1.55257; er=1.39918,"""GHz""",—
5090,CircularWaveguide,89,CWG[89] GHz,presence,a_mm=44.9964; f_GHz=0.529602; er=1.95233,"""GHz""",—
5091,CircularWaveguide,90,CWG[90] GHz,presence,a_mm=15.7508; f_GHz=3.07273; er=1.47288,"""GHz""",—
5092,CircularWaveguide,91,CWG[91] GHz,presence,a_mm=41.4972; f_GHz=0.743945; er=1.95866,"""GHz""",—
5093,CircularWaveguide,92,CWG[92] GHz,presence,a_mm=37.2071; f_GHz=0.748295; er=2.96577,"""GHz""",—
5094,CircularWaveguide,93,CWG[93] GHz,presence,a_mm=14.02; f_GHz=1.74469; er=1.28359,"""GHz""",—
5095,CircularWaveguide,94,CWG[94] GHz,presence,a_mm=10.1198; f_GHz=2.89162; er=3.83722,"""GHz""",—
5096,CircularWaveguide,95,CWG[95] GHz,presence,a_mm=20.5993; f_GHz=1.06792; er=2.50294,"""GHz""",—
5097,CircularWaveguide,96,CWG[96] GHz,presence,a_mm=37.441; f_GHz=0.984099; er=2.09947,"""GHz""",—
5098,CircularWaveguide,97,CWG[97] GHz,presence,a_mm=44.478; f_GHz=0.513544; er=3.54108,"""GHz""",—
5099,CircularWaveguide,98,CWG[98] GHz,presence,a_mm=47.579; f_GHz=0.407969; er=3.17399,"""GHz""",—
5100,CircularWaveguide,99,CWG[99] GHz,presence,a_mm=46.0494; f_GHz=0.778706; er=1.20468,"""GHz""",—
5101,PatchAntenna,0,PA[0] W,presence,er=4.78262; h_mm=2.28713; f_GHz=4.94871,"""mm""",—
5102,PatchAntenna,0,PA[0] L,presence,er=4.78262; h_mm=2.28713; f_GHz=4.94871,"""mm""",—
5103,PatchAntenna,1,PA[1] W,presence,er=10.431; h_mm=0.922647; f_GHz=1.9124,"""mm""",—
5104,PatchAntenna,1,PA[1] L,presence,er=10.431; h_mm=0.922647; f_GHz=1.9124,"""mm""",—
5105,PatchAntenna,2,PA[2] W,presence,er=10.0176; h_mm=3.74637; f_GHz=10.4242,"""mm""",—
5106,PatchAntenna,2,PA[2] L,presence,er=10.0176; h_mm=3.74637; f_GHz=10.4242,"""mm""",—
5107,PatchAntenna,3,PA[3] W,presence,er=2.72545; h_mm=2.41232; f_GHz=12.6378,"""mm""",—
5108,PatchAntenna,3,PA[3] L,presence,er=2.72545; h_mm=2.41232; f_GHz=12.6378,"""mm""",—
5109,PatchAntenna,4,PA[4] W,presence,er=5.11256; h_mm=3.14655; f_GHz=14.1778,"""mm""",—
5110,PatchAntenna,4,PA[4] L,presence,er=5.11256; h_mm=3.14655; f_GHz=14.1778,"""mm""",—
5111,PatchAntenna,5,PA[5] W,presence,er=7.86342; h_mm=4.25551; f_GHz=11.6906,"""mm""",—
5112,PatchAntenna,5,PA[5] L,presence,er=7.86342; h_mm=4.25551; f_GHz=11.6906,"""mm""",—
5113,PatchAntenna,6,PA[6] W,presence,er=10.7676; h_mm=1.46777; f_GHz=10.9263,"""mm""",—
5114,PatchAntenna,6,PA[6] L,presence,er=10.7676; h_mm=1.46777; f_GHz=10.9263,"""mm""",—
5115,PatchAntenna,7,PA[7] W,presence,er=4.11543; h_mm=2.52784; f_GHz=7.30035,"""mm""",—
5116,PatchAntenna,7,PA[7] L,presence,er=4.11543; h_mm=2.52784; f_GHz=7.30035,"""mm""",—
5117,PatchAntenna,8,PA[8] W,presence,er=3.25705; h_mm=1.16261; f_GHz=7.44656,"""mm""",—
5118,PatchAntenna,8,PA[8] L,presence,er=3.25705; h_mm=1.16261; f_GHz=7.44656,"""mm""",—
5119,PatchAntenna,9,PA[9] W,presence,er=8.17973; h_mm=3.21653; f_GHz=15.4938,"""mm""",—
5120,PatchAntenna,9,PA[9] L,presence,er=8.17973; h_mm=3.21653; f_GHz=15.4938,"""mm""",—
5121,PatchAntenna,10,PA[10] W,presence,er=3.60345; h_mm=3.93238; f_GHz=14.8552,"""mm""",—
5122,PatchAntenna,10,PA[10] L,presence,er=3.60345; h_mm=3.93238; f_GHz=14.8552,"""mm""",—
5123,PatchAntenna,11,PA[11] W,presence,er=2.39318; h_mm=4.94125; f_GHz=17.242,"""mm""",—
5124,PatchAntenna,11,PA[11] L,presence,er=2.39318; h_mm=4.94125; f_GHz=17.242,"""mm""",—
5125,PatchAntenna,12,PA[12] W,presence,er=10.458; h_mm=3.42713; f_GHz=2.79367,"""mm""",—
5126,PatchAntenna,12,PA[12] L,presence,er=10.458; h_mm=3.42713; f_GHz=2.79367,"""mm""",—
5127,PatchAntenna,13,PA[13] W,presence,er=10.4041; h_mm=4.84618; f_GHz=10.5401,"""mm""",—
5128,PatchAntenna,13,PA[13] L,presence,er=10.4041; h_mm=4.84618; f_GHz=10.5401,"""mm""",—
5129,PatchAntenna,14,PA[14] W,presence,er=6.71876; h_mm=4.84364; f_GHz=14.0693,"""mm""",—
5130,PatchAntenna,14,PA[14] L,presence,er=6.71876; h_mm=4.84364; f_GHz=14.0693,"""mm""",—
5131,PatchAntenna,15,PA[15] W,presence,er=10.5933; h_mm=2.39171; f_GHz=2.5197,"""mm""",—
5132,PatchAntenna,15,PA[15] L,presence,er=10.5933; h_mm=2.39171; f_GHz=2.5197,"""mm""",—
5133,PatchAntenna,16,PA[16] W,presence,er=5.36058; h_mm=2.46611; f_GHz=12.8715,"""mm""",—
5134,PatchAntenna,16,PA[16] L,presence,er=5.36058; h_mm=2.46611; f_GHz=12.8715,"""mm""",—
5135,PatchAntenna,17,PA[17] W,presence,er=2.00688; h_mm=1.07401; f_GHz=12.6438,"""mm""",—
5136,PatchAntenna,17,PA[17] L,presence,er=2.00688; h_mm=1.07401; f_GHz=12.6438,"""mm""",—
5137,PatchAntenna,18,PA[18] W,presence,er=11.2464; h_mm=4.54265; f_GHz=13.7143,"""mm""",—
5138,PatchAntenna,18,PA[18] L,presence,er=11.2464; h_mm=4.54265; f_GHz=13.7143,"""mm""",—
5139,PatchAntenna,19,PA[19] W,presence,er=6.09209; h_mm=1.72384; f_GHz=3.57065,"""mm""",—
5140,PatchAntenna,19,PA[19] L,presence,er=6.09209; h_mm=1.72384; f_GHz=3.57065,"""mm""",—
5141,PatchAntenna,20,PA[20] W,presence,er=10.9759; h_mm=3.04724; f_GHz=10.3342,"""mm""",—
5142,PatchAntenna,20,PA[20] L,presence,er=10.9759; h_mm=3.04724; f_GHz=10.3342,"""mm""",—
5143,PatchAntenna,21,PA[21] W,presence,er=9.72156; h_mm=0.64027; f_GHz=9.8873,"""mm""",—
5144,PatchAntenna,21,PA[21] L,presence,er=9.72156; h_mm=0.64027; f_GHz=9.8873,"""mm""",—
5145,PatchAntenna,22,PA[22] W,presence,er=5.21758; h_mm=4.62354; f_GHz=12.2456,"""mm""",—
5146,PatchAntenna,22,PA[22] L,presence,er=5.21758; h_mm=4.62354; f_GHz=12.2456,"""mm""",—
5147,PatchAntenna,23,PA[23] W,presence,er=6.48846; h_mm=3.3056; f_GHz=18.3034,"""mm""",—
5148,PatchAntenna,23,PA[23] L,presence,er=6.48846; h_mm=3.3056; f_GHz=18.3034,"""mm""",—
5149,PatchAntenna,24,PA[24] W,presence,er=5.59817; h_mm=2.37455; f_GHz=7.12184,"""mm""",—
5150,PatchAntenna,24,PA[24] L,presence,er=5.59817; h_mm=2.37455; f_GHz=7.12184,"""mm""",—
5151,PatchAntenna,25,PA[25] W,presence,er=4.66903; h_mm=2.96131; f_GHz=9.54667,"""mm""",—
5152,PatchAntenna,25,PA[25] L,presence,er=4.66903; h_mm=2.96131; f_GHz=9.54667,"""mm""",—
5153,PatchAntenna,26,PA[26] W,presence,er=4.21065; h_mm=3.43206; f_GHz=1.96006,"""mm""",—
5154,PatchAntenna,26,PA[26] L,presence,er=4.21065; h_mm=3.43206; f_GHz=1.96006,"""mm""",—
5155,PatchAntenna,27,PA[27] W,presence,er=7.21303; h_mm=1.80809; f_GHz=19.8206,"""mm""",—
5156,PatchAntenna,27,PA[27] L,presence,er=7.21303; h_mm=1.80809; f_GHz=19.8206,"""mm""",—
5157,PatchAntenna,28,PA[28] W,presence,er=6.27066; h_mm=0.943709; f_GHz=18.2112,"""mm""",—
5158,PatchAntenna,28,PA[28] L,presence,er=6.27066; h_mm=0.943709; f_GHz=18.2112,"""mm""",—
5159,PatchAntenna,29,PA[29] W,presence,er=2.25666; h_mm=2.18109; f_GHz=1.24695,"""mm""",—
5160,PatchAntenna,29,PA[29] L,presence,er=2.25666; h_mm=2.18109; f_GHz=1.24695,"""mm""",—
5161,PatchAntenna,30,PA[30] W,presence,er=8.53321; h_mm=0.533468; f_GHz=16.5458,"""mm""",—
5162,PatchAntenna,30,PA[30] L,presence,er=8.53321; h_mm=0.533468; f_GHz=16.5458,"""mm""",—
5163,PatchAntenna,31,PA[31] W,presence,er=7.58471; h_mm=2.65179; f_GHz=8.43868,"""mm""",—
5164,PatchAntenna,31,PA[31] L,presence,er=7.58471; h_mm=2.65179; f_GHz=8.43868,"""mm""",—
5165,PatchAntenna,32,PA[32] W,presence,er=5.89486; h_mm=0.956472; f_GHz=16.7777,"""mm""",—
5166,PatchAntenna,32,PA[32] L,presence,er=5.89486; h_mm=0.956472; f_GHz=16.7777,"""mm""",—
5167,PatchAntenna,33,PA[33] W,presence,er=9.8218; h_mm=2.7759; f_GHz=15.1992,"""mm""",—
5168,PatchAntenna,33,PA[33] L,presence,er=9.8218; h_mm=2.7759; f_GHz=15.1992,"""mm""",—
5169,PatchAntenna,34,PA[34] W,presence,er=9.28098; h_mm=1.36055; f_GHz=3.5305,"""mm""",—
5170,PatchAntenna,34,PA[34] L,presence,er=9.28098; h_mm=1.36055; f_GHz=3.5305,"""mm""",—
5171,PatchAntenna,35,PA[35] W,presence,er=4.53323; h_mm=4.54902; f_GHz=16.0426,"""mm""",—
5172,PatchAntenna,35,PA[35] L,presence,er=4.53323; h_mm=4.54902; f_GHz=16.0426,"""mm""",—
5173,PatchAntenna,36,PA[36] W,presence,er=7.57534; h_mm=4.31755; f_GHz=12.0893,"""mm""",—
5174,PatchAntenna,36,PA[36] L,presence,er=7.57534; h_mm=4.31755; f_GHz=12.0893,"""mm""",—
5175,PatchAntenna,37,PA[37] W,presence,er=7.48809; h_mm=2.20446; f_GHz=10.7455,"""mm""",—
5176,PatchAntenna,37,PA[37] L,presence,er=7.48809; h_mm=2.20446; f_GHz=10.7455,"""mm""",—
5177,PatchAntenna,38,PA[38] W,presence,er=8.11751; h_mm=0.8778; f_GHz=6.38862,"""mm""",—
5178,PatchAntenna,38,PA[38] L,presence,er=8.11751; h_mm=0.8778; f_GHz=6.38862,"""mm""",—
5179,PatchAntenna,39,PA[39] W,presence,er=5.70643; h_mm=3.19725; f_GHz=5.19017,"""mm""",—
5180,PatchAntenna,39,PA[39] L,presence,er=5.70643; h_mm=3.19725; f_GHz=5.19017,"""mm""",—
5181,PatchAntenna,40,PA[40] W,presence,er=2.29495; h_mm=0.862505; f_GHz=15.8284,"""mm""",—
5182,PatchAntenna,40,PA[40] L,presence,er=2.29495; h_mm=0.862505; f_GHz=15.8284,"""mm""",—
5183,PatchAntenna,41,PA[41] W,presence,er=10.2034; h_mm=0.720621; f_GHz=17.8138,"""mm""",—
5184,PatchAntenna,41,PA[41] L,presence,er=10.2034; h_mm=0.720621; f_GHz=17.8138,"""mm""",—
5185,PatchAntenna,42,PA[42] W,presence,er=8.11829; h_mm=2.7226; f_GHz=14.9384,"""mm""",—
5186,PatchAntenna,42,PA[42] L,presence,er=8.11829; h_mm=2.7226; f_GHz=14.9384,"""mm""",—
5187,PatchAntenna,43,PA[43] W,presence,er=6.1811; h_mm=4.80303; f_GHz=19.7553,"""mm""",—
5188,PatchAntenna,43,PA[43] L,presence,er=6.1811; h_mm=4.80303; f_GHz=19.7553,"""mm""",—
5189,PatchAntenna,44,PA[44] W,presence,er=8.51389; h_mm=1.59002; f_GHz=18.4099,"""mm""",—
5190,PatchAntenna,44,PA[44] L,presence,er=8.51389; h_mm=1.59002; f_GHz=18.4099,"""mm""",—
5191,PatchAntenna,45,PA[45] W,presence,er=11.4283; h_mm=0.590896; f_GHz=3.25887,"""mm""",—
5192,PatchAntenna,45,PA[45] L,presence,er=11.4283; h_mm=0.590896; f_GHz=3.25887,"""mm""",—
5193,PatchAntenna,46,PA[46] W,presence,er=5.52305; h_mm=0.90944; f_GHz=17.5374,"""mm""",—
5194,PatchAntenna,46,PA[46] L,presence,er=5.52305; h_mm=0.90944; f_GHz=17.5374,"""mm""",—
5195,PatchAntenna,47,PA[47] W,presence,er=5.49602; h_mm=3.24109; f_GHz=12.7733,"""mm""",—
5196,PatchAntenna,47,PA[47] L,presence,er=5.49602; h_mm=3.24109; f_GHz=12.7733,"""mm""",—
5197,PatchAntenna,48,PA[48] W,presence,er=4.78621; h_mm=1.797; f_GHz=4.24383,"""mm""",—
5198,PatchAntenna,48,PA[48] L,presence,er=4.78621; h_mm=1.797; f_GHz=4.24383,"""mm""",—
5199,PatchAntenna,49,PA[49] W,presence,er=11.4434; h_mm=3.0839; f_GHz=11.4409,"""mm""",—
5200,PatchAntenna,49,PA[49] L,presence,er=11.4434; h_mm=3.0839; f_GHz=11.4409,"""mm""",—
5201,PatchAntenna,50,PA[50] W,presence,er=4.74005; h_mm=0.808003; f_GHz=13.4594,"""mm""",—
5202,PatchAntenna,50,PA[50] L,presence,er=4.74005; h_mm=0.808003; f_GHz=13.4594,"""mm""",—
5203,PatchAntenna,51,PA[51] W,presence,er=4.22609; h_mm=1.77848; f_GHz=10.5284,"""mm""",—
5204,PatchAntenna,51,PA[51] L,presence,er=4.22609; h_mm=1.77848; f_GHz=10.5284,"""mm""",—
5205,PatchAntenna,52,PA[52] W,presence,er=8.98775; h_mm=3.13993; f_GHz=0.759537,"""mm""",—
5206,PatchAntenna,52,PA[52] L,presence,er=8.98775; h_mm=3.13993; f_GHz=0.759537,"""mm""",—
5207,PatchAntenna,53,PA[53] W,presence,er=5.74475; h_mm=3.724; f_GHz=2.26898,"""mm""",—
5208,PatchAntenna,53,PA[53] L,presence,er=5.74475; h_mm=3.724; f_GHz=2.26898,"""mm""",—
5209,PatchAntenna,54,PA[54] W,presence,er=11.4461; h_mm=4.23117; f_GHz=2.21016,"""mm""",—
5210,PatchAntenna,54,PA[54] L,presence,er=11.4461; h_mm=4.23117; f_GHz=2.21016,"""mm""",—
5211,PatchAntenna,55,PA[55] W,presence,er=11.8162; h_mm=3.91825; f_GHz=9.29675,"""mm""",—
5212,PatchAntenna,55,PA[55] L,presence,er=11.8162; h_mm=3.91825; f_GHz=9.29675,"""mm""",—
5213,PatchAntenna,56,PA[56] W,presence,er=10.2491; h_mm=4.27098; f_GHz=4.88956,"""mm""",—
5214,PatchAntenna,56,PA[56] L,presence,er=10.2491; h_mm=4.27098; f_GHz=4.88956,"""mm""",—
5215,PatchAntenna,57,PA[57] W,presence,er=11.496; h_mm=0.926289; f_GHz=4.30964,"""mm""",—
5216,PatchAntenna,57,PA[57] L,presence,er=11.496; h_mm=0.926289; f_GHz=4.30964,"""mm""",—
5217,PatchAntenna,58,PA[58] W,presence,er=11.1258; h_mm=1.59382; f_GHz=10.4146,"""mm""",—
5218,PatchAntenna,58,PA[58] L,presence,er=11.1258; h_mm=1.59382; f_GHz=10.4146,"""mm""",—
5219,PatchAntenna,59,PA[59] W,presence,er=9.89355; h_mm=2.54252; f_GHz=0.534334,"""mm""",—
5220,PatchAntenna,59,PA[59] L,presence,er=9.89355; h_mm=2.54252; f_GHz=0.534334,"""mm""",—
5221,PatchAntenna,60,PA[60] W,presence,er=2.18749; h_mm=1.3222; f_GHz=6.08171,"""mm""",—
5222,PatchAntenna,60,PA[60] L,presence,er=2.18749; h_mm=1.3222; f_GHz=6.08171,"""mm""",—
5223,PatchAntenna,61,PA[61] W,presence,er=2.50575; h_mm=2.7551; f_GHz=15.9388,"""mm""",—
5224,PatchAntenna,61,PA[61] L,presence,er=2.50575; h_mm=2.7551; f_GHz=15.9388,"""mm""",—
5225,PatchAntenna,62,PA[62] W,presence,er=2.89442; h_mm=1.72829; f_GHz=7.28424,"""mm""",—
5226,PatchAntenna,62,PA[62] L,presence,er=2.89442; h_mm=1.72829; f_GHz=7.28424,"""mm""",—
5227,PatchAntenna,63,PA[63] W,presence,er=7.77737; h_mm=2.15949; f_GHz=18.1737,"""mm""",—
5228,PatchAntenna,63,PA[63] L,presence,er=7.77737; h_mm=2.15949; f_GHz=18.1737,"""mm""",—
5229,PatchAntenna,64,PA[64] W,presence,er=8.53105; h_mm=4.63634; f_GHz=17.7854,"""mm""",—
5230,PatchAntenna,64,PA[64] L,presence,er=8.53105; h_mm=4.63634; f_GHz=17.7854,"""mm""",—
5231,PatchAntenna,65,PA[65] W,presence,er=5.69902; h_mm=4.17324; f_GHz=8.88719,"""mm""",—
5232,PatchAntenna,65,PA[65] L,presence,er=5.69902; h_mm=4.17324; f_GHz=8.88719,"""mm""",—
5233,PatchAntenna,66,PA[66] W,presence,er=10.9474; h_mm=0.567647; f_GHz=13.0463,"""mm""",—
5234,PatchAntenna,66,PA[66] L,presence,er=10.9474; h_mm=0.567647; f_GHz=13.0463,"""mm""",—
5235,PatchAntenna,67,PA[67] W,presence,er=9.40453; h_mm=2.18418; f_GHz=9.06882,"""mm""",—
5236,PatchAntenna,67,PA[67] L,presence,er=9.40453; h_mm=2.18418; f_GHz=9.06882,"""mm""",—
5237,PatchAntenna,68,PA[68] W,presence,er=4.72963; h_mm=2.76765; f_GHz=14.7327,"""mm""",—
5238,PatchAntenna,68,PA[68] L,presence,er=4.72963; h_mm=2.76765; f_GHz=14.7327,"""mm""",—
5239,PatchAntenna,69,PA[69] W,presence,er=4.55181; h_mm=2.77415; f_GHz=3.40643,"""mm""",—
5240,PatchAntenna,69,PA[69] L,presence,er=4.55181; h_mm=2.77415; f_GHz=3.40643,"""mm""",—
5241,PatchAntenna,70,PA[70] W,presence,er=8.48065; h_mm=2.53245; f_GHz=7.59367,"""mm""",—
5242,PatchAntenna,70,PA[70] L,presence,er=8.48065; h_mm=2.53245; f_GHz=7.59367,"""mm""",—
5243,PatchAntenna,71,PA[71] W,presence,er=3.38998; h_mm=0.807573; f_GHz=15.0016,"""mm""",—
5244,PatchAntenna,71,PA[71] L,presence,er=3.38998; h_mm=0.807573; f_GHz=15.0016,"""mm""",—
5245,PatchAntenna,72,PA[72] W,presence,er=11.6456; h_mm=3.90121; f_GHz=9.70833,"""mm""",—
5246,PatchAntenna,72,PA[72] L,presence,er=11.6456; h_mm=3.90121; f_GHz=9.70833,"""mm""",—
5247,PatchAntenna,73,PA[73] W,presence,er=7.45716; h_mm=0.614128; f_GHz=13.6575,"""mm""",—
5248,PatchAntenna,73,PA[73] L,presence,er=7.45716; h_mm=0.614128; f_GHz=13.6575,"""mm""",—
5249,PatchAntenna,74,PA[74] W,presence,er=11.4251; h_mm=2.58211; f_GHz=11.9876,"""mm""",—
5250,PatchAntenna,74,PA[74] L,presence,er=11.4251; h_mm=2.58211; f_GHz=11.9876,"""mm""",—
5251,PatchAntenna,75,PA[75] W,presence,er=10.4407; h_mm=3.63373; f_GHz=9.04007,"""mm""",—
5252,PatchAntenna,75,PA[75] L,presence,er=10.4407; h_mm=3.63373; f_GHz=9.04007,"""mm""",—
5253,PatchAntenna,76,PA[76] W,presence,er=9.91827; h_mm=2.46407; f_GHz=1.38084,"""mm""",—
5254,PatchAntenna,76,PA[76] L,presence,er=9.91827; h_mm=2.46407; f_GHz=1.38084,"""mm""",—
5255,PatchAntenna,77,PA[77] W,presence,er=11.4916; h_mm=3.88688; f_GHz=17.7977,"""mm""",—
5256,PatchAntenna,77,PA[77] L,presence,er=11.4916; h_mm=3.88688; f_GHz=17.7977,"""mm""",—
5257,PatchAntenna,78,PA[78] W,presence,er=11.8398; h_mm=4.51678; f_GHz=18.321,"""mm""",—
5258,PatchAntenna,78,PA[78] L,presence,er=11.8398; h_mm=4.51678; f_GHz=18.321,"""mm""",—
5259,PatchAntenna,79,PA[79] W,presence,er=4.84182; h_mm=4.38976; f_GHz=1.41087,"""mm""",—
5260,PatchAntenna,79,PA[79] L,presence,er=4.84182; h_mm=4.38976; f_GHz=1.41087,"""mm""",—
5261,PatchAntenna,80,PA[80] W,presence,er=6.09651; h_mm=3.32674; f_GHz=17.1382,"""mm""",—
5262,PatchAntenna,80,PA[80] L,presence,er=6.09651; h_mm=3.32674; f_GHz=17.1382,"""mm""",—
5263,PatchAntenna,81,PA[81] W,presence,er=4.5508; h_mm=1.80752; f_GHz=14.618,"""mm""",—
5264,PatchAntenna,81,PA[81] L,presence,er=4.5508; h_mm=1.80752; f_GHz=14.618,"""mm""",—
5265,PatchAntenna,82,PA[82] W,presence,er=3.30705; h_mm=3.74058; f_GHz=13.8261,"""mm""",—
5266,PatchAntenna,82,PA[82] L,presence,er=3.30705; h_mm=3.74058; f_GHz=13.8261,"""mm""",—
5267,PatchAntenna,83,PA[83] W,presence,er=9.23404; h_mm=0.638201; f_GHz=1.42681,"""mm""",—
5268,PatchAntenna,83,PA[83] L,presence,er=9.23404; h_mm=0.638201; f_GHz=1.42681,"""mm""",—
5269,PatchAntenna,84,PA[84] W,presence,er=4.13187; h_mm=3.11851; f_GHz=11.7498,"""mm""",—
5270,PatchAntenna,84,PA[84] L,presence,er=4.13187; h_mm=3.11851; f_GHz=11.7498,"""mm""",—
5271,PatchAntenna,85,PA[85] W,presence,er=11.3231; h_mm=1.69822; f_GHz=18.9575,"""mm""",—
5272,PatchAntenna,85,PA[85] L,presence,er=11.3231; h_mm=1.69822; f_GHz=18.9575,"""mm""",—
5273,PatchAntenna,86,PA[86] W,presence,er=3.17255; h_mm=3.32228; f_GHz=18.4827,"""mm""",—
5274,PatchAntenna,86,PA[86] L,presence,er=3.17255; h_mm=3.32228; f_GHz=18.4827,"""mm""",—
5275,PatchAntenna,87,PA[87] W,presence,er=4.40041; h_mm=0.54649; f_GHz=11.8821,"""mm""",—
5276,PatchAntenna,87,PA[87] L,presence,er=4.40041; h_mm=0.54649; f_GHz=11.8821,"""mm""",—
5277,PatchAntenna,88,PA[88] W,presence,er=8.32738; h_mm=4.80492; f_GHz=11.5485,"""mm""",—
5278,PatchAntenna,88,PA[88] L,presence,er=8.32738; h_mm=4.80492; f_GHz=11.5485,"""mm""",—
5279,PatchAntenna,89,PA[89] W,presence,er=11.0695; h_mm=4.89271; f_GHz=8.9958,"""mm""",—
5280,PatchAntenna,89,PA[89] L,presence,er=11.0695; h_mm=4.89271; f_GHz=8.9958,"""mm""",—
5281,PatchAntenna,90,PA[90] W,presence,er=8.97575; h_mm=2.81421; f_GHz=1.76127,"""mm""",—
5282,PatchAntenna,90,PA[90] L,presence,er=8.97575; h_mm=2.81421; f_GHz=1.76127,"""mm""",—
5283,PatchAntenna,91,PA[91] W,presence,er=8.28193; h_mm=4.8933; f_GHz=3.20508,"""mm""",—
5284,PatchAntenna,91,PA[91] L,presence,er=8.28193; h_mm=4.8933; f_GHz=3.20508,"""mm""",—
5285,PatchAntenna,92,PA[92] W,presence,er=6.33496; h_mm=3.30086; f_GHz=1.7053,"""mm""",—
5286,PatchAntenna,92,PA[92] L,presence,er=6.33496; h_mm=3.30086; f_GHz=1.7053,"""mm""",—
5287,PatchAntenna,93,PA[93] W,presence,er=7.67954; h_mm=2.70188; f_GHz=18.9005,"""mm""",—
5288,PatchAntenna,93,PA[93] L,presence,er=7.67954; h_mm=2.70188; f_GHz=18.9005,"""mm""",—
5289,PatchAntenna,94,PA[94] W,presence,er=8.91302; h_mm=3.91542; f_GHz=17.008,"""mm""",—
5290,PatchAntenna,94,PA[94] L,presence,er=8.91302; h_mm=3.91542; f_GHz=17.008,"""mm""",—
5291,PatchAntenna,95,PA[95] W,presence,er=10.9403; h_mm=3.61635; f_GHz=14.5324,"""mm""",—
5292,PatchAntenna,95,PA[95] L,presence,er=10.9403; h_mm=3.61635; f_GHz=14.5324,"""mm""",—
5293,PatchAntenna,96,PA[96] W,presence,er=3.29543; h_mm=2.51783; f_GHz=14.5394,"""mm""",—
5294,PatchAntenna,96,PA[96] L,presence,er=3.29543; h_mm=2.51783; f_GHz=14.5394,"""mm""",—
5295,PatchAntenna,97,PA[97] W,presence,er=4.97064; h_mm=0.80748; f_GHz=9.68182,"""mm""",—
